Time (s),EMG Signal with Noise
0.985,-0.34120006405062575
0.986,0.4586136126720223
0.987,0.26279180401275426
0.988,-0.08262352148002883
0.989,-0.029927694206467844
0.99,-0.0001517743978875474
0.991,-0.699850352401523
0.992,-0.18311259741103353
0.993,-0.3294225721122046
0.994,-0.4332550573619576
0.995,-0.2157253476304432
0.996,0.41907814733545595
0.997,0.09250606760763994
0.998,-0.24269726988575324
0.999,0.13459011502767804
1.0,0.4198066309758006
1.0010000000000001,0.3082918043113298
1.002,0.07666763620529769
1.0030000000000001,-0.11317933387417616
1.004,0.3045726457135926
1.0050000000000001,0.21804561562652486
1.006,0.3636636176378355
1.0070000000000001,0.2714532399420839
1.008,0.3736443398250465
1.0090000000000001,-0.1296688640306814
1.01,0.3952182196902986
1.0110000000000001,0.02837818197022176
1.012,0.5637997365583304
1.0130000000000001,-0.2876580448643691
1.014,0.4256834893200594
1.0150000000000001,-0.04062676496120566
1.016,-0.29053105271384894
1.0170000000000001,-0.22606744965379016
1.018,-0.15488271768754291
1.0190000000000001,0.0963480844830849
1.02,0.15685064641064791
1.0210000000000001,-0.1412083017440766
1.022,0.05147214755095345
1.0230000000000001,0.7235828070210573
1.024,0.6133686026597284
1.025,0.2308971009022096
1.026,0.10650669507997486
1.027,0.11691109745297609
1.028,0.24283391704837273
1.029,-0.2759360701220252
1.03,-0.07721296122700617
1.031,-0.5314769216007674
1.032,0.06098841155233635
1.033,0.11325708247332819
1.034,-0.24006159031932858
1.035,0.3721960289870099
1.036,-0.46283535053021746
1.037,-0.520214163500441
1.038,0.008557020338747577
1.039,0.28322779134614884
1.04,0.5051783074373621
1.041,-0.10676357942318694
1.042,0.3823827752586353
1.043,0.06934915858728131
1.044,0.04331746164727019
1.045,0.3650979812460017
1.046,0.29080251515354133
1.047,-0.39201594765777914
1.048,0.5017406301470136
1.049,0.44492910568173394
1.05,-0.18766881045285932
1.051,0.08783936059372867
1.052,0.08943053065557136
1.053,-0.00269956969032073
1.054,-0.26019719778314176
1.055,-0.30148701038141545
1.056,-0.10277187292694759
1.057,0.2709170063403131
1.058,0.10430152114908393
1.059,-0.1420859990633259
1.06,0.23150961319450283
1.061,-0.8236610867515296
1.062,0.40340823534088044
1.063,-0.44101243419593766
1.064,-0.013626630791424232
1.065,-0.2359009683878432
1.066,-0.2932987910867574
1.067,0.4291497356510527
1.068,-0.08153183516432075
1.069,0.13485286395670987
1.07,-0.01407617366375924
1.071,0.11221054872944446
1.072,-0.03573195791117194
1.073,-0.4657993666940658
1.074,0.20377439420462518
1.075,-0.24812697494839375
1.076,-0.56208022122744
1.077,-0.20933624772726792
1.078,0.3914494119610457
1.079,0.22416482319655165
1.08,-0.10459564032235481
1.081,-0.07387561185803226
1.082,-0.03771199013596711
1.083,0.7039260945057465
1.084,0.20968628729898248
1.085,0.2290124941573209
1.086,0.40419068783906764
1.087,0.15253844714544887
1.088,-0.01893411851696715
1.089,-0.028003255287996284
1.09,-0.021480377824221047
1.091,-0.04206837039044782
1.092,0.15951033786184254
1.093,-0.06531793369530384
1.094,0.12468637153515758
1.095,-0.1242149740325747
1.096,-0.07151509453468817
1.097,-0.6803619047971278
1.098,0.21611977718149977
1.099,0.07304484333190499
1.1,0.29940303295789644
1.101,-0.8379749140206124
1.102,0.6852909366634687
1.103,0.03902481099094091
1.104,0.4275604966507708
1.105,-0.21197177813765927
1.106,0.2789378231482848
1.107,-0.23512296951460077
1.108,-0.128352162979496
1.109,0.6051111055975297
1.11,-0.05720472022900936
1.111,0.03432816251642358
1.112,0.20224179397737663
1.113,0.06780286695428565
1.114,-0.049979980086444345
1.115,0.00948830073986763
1.116,0.6259190239419683
1.117,-0.09818733854756899
1.118,0.0015511887852438441
1.119,0.2842946193647887
1.12,0.3316577798873995
1.121,0.3870107911056063
1.122,0.25039759183800414
1.123,-0.26199977438164995
1.124,0.5851351113198456
1.125,-0.24390361790560636
1.1260000000000001,0.18589629120122456
1.127,-0.14538105556831335
1.1280000000000001,0.039537021251344916
1.129,0.12953042252854002
1.1300000000000001,0.09640716463507869
1.131,0.09567452683308879
1.1320000000000001,0.4253348554883416
1.133,0.05515859101669947
1.1340000000000001,-0.1683526422167112
1.135,0.1892261504865072
1.1360000000000001,0.2617354950478772
1.137,-0.44918404397859235
1.1380000000000001,0.12044149572571385
1.139,0.17945012325577797
1.1400000000000001,-0.08926905100799543
1.141,0.4436137434309814
1.1420000000000001,0.013761849119493623
1.143,0.1185746354789565
1.1440000000000001,0.04318410434435538
1.145,0.10467371427444025
1.1460000000000001,-0.23377687443904704
1.147,-0.351113565340793
1.1480000000000001,0.537130044196736
1.149,-0.2231867050580058
1.1500000000000001,-0.2974177048368989
1.151,-0.676918733518609
1.1520000000000001,-0.25046704953610144
1.153,-0.477828637459746
1.154,0.3974988964113965
1.155,0.20294512680279025
1.156,-0.3015507551828327
1.157,0.5948290421658
1.158,0.2357511208682284
1.159,-0.1283511144900803
1.16,-0.7498217144620719
1.161,0.7181844712147161
1.162,-0.35809321479983347
1.163,-0.4127179246495716
1.164,0.4018767812324059
1.165,0.8319257219017818
1.166,0.5103874971826714
1.167,0.25007443545320107
1.168,0.23720482772883655
1.169,0.2869263670715869
1.17,0.2276785769360306
1.171,0.053455727753314794
1.172,-0.027518194043681603
1.173,-0.09967963780735199
1.174,-0.3212950282895181
1.175,-0.1842025230600322
1.176,-0.6029926958881319
1.177,-0.11040358747591879
1.178,-0.35535585737452224
1.179,-0.36197849460222686
1.18,0.053968245346041374
1.181,0.4485023853408767
1.182,0.334273507029942
1.183,-0.3902484816494584
1.184,-0.2017827893415863
1.185,0.38223135639646477
1.186,-0.19964056643197628
1.187,0.013511754438387091
1.188,0.22379415493661345
1.189,-0.2596016370215994
1.19,0.0316126518437912
1.191,-0.4311093479129572
1.192,-0.23918881841461137
1.193,0.015032880805263743
1.194,-0.5730037716890154
1.195,0.032142421388119694
1.196,-0.10099699130751953
1.197,0.08484528688764922
1.198,0.008395714990149641
1.199,0.37834042955466096
1.2,0.03756735079437355
1.201,-0.09791996290008102
1.202,0.09546777613893154
1.203,0.24389110814841308
1.204,0.10976367272722556
1.205,0.1121775073611647
1.206,-0.11549185471251108
1.207,-0.11796857582779206
1.208,-0.3620030563106584
1.209,0.5557747223935751
1.21,-0.3731589706173858
1.211,-0.23877325877627142
1.212,-0.2743007049000048
1.213,0.1875756136458363
1.214,-0.18359055511712402
1.215,0.27432262180212014
1.216,-0.29715283890267635
1.217,0.0027965492296475464
1.218,-0.3093826412071731
1.219,0.6126430388945221
1.22,-0.3562795257088546
1.221,0.12384791250560648
1.222,0.24891158950887418
1.223,0.2050414286729449
1.224,0.039519353966202854
1.225,0.061053790079972144
1.226,0.10824909322324905
1.227,0.03680109894894708
1.228,0.3479422602677197
1.229,0.6940585999148953
1.23,-0.16724753550234822
1.231,-0.44184259331122056
1.232,-0.08526313973462482
1.233,0.6930111018587974
1.234,-0.3362080220204342
1.235,0.39173504163322026
1.236,0.4082045925934174
1.237,-0.2469781719498927
1.238,0.11191639852633492
1.239,0.45761728750107045
1.24,-0.11373832229624337
1.241,-0.030172408593212355
1.242,-0.1157257489553456
1.243,-0.2235253197703625
1.244,-0.09967761189028745
1.245,-0.267182080028677
1.246,0.1053306921072829
1.247,-0.15009026988010093
1.248,0.12891429876647287
1.249,-0.43586699442359617
1.25,0.09926406966433544
1.2510000000000001,0.21915698904517683
1.252,-0.6568992180006833
1.2530000000000001,0.031315271516774754
1.254,0.27319504611247153
1.2550000000000001,-0.4628923056073616
1.256,0.4066660644217956
1.2570000000000001,0.044804003372321335
1.258,-0.2702820819567675
1.2590000000000001,-0.04763242273480481
1.26,0.1674980737565173
1.2610000000000001,0.05370331686122298
1.262,0.2204053229631565
1.2630000000000001,-0.1953003784863136
1.264,0.14591389884033917
1.2650000000000001,-0.32411434907149406
1.266,0.061737833224905635
1.2670000000000001,-0.19027059300194404
1.268,-0.1618804575476843
1.2690000000000001,0.40172965200061983
1.27,0.3273930361782812
1.2710000000000001,0.15183973683465457
1.272,-0.38647235463102314
1.2730000000000001,-0.17582423434593952
1.274,0.26882365836423955
1.2750000000000001,-0.05748492590802857
1.276,0.6006932103649939
1.2770000000000001,0.037093652380818076
1.278,-0.0011637902822370927
1.2790000000000001,-0.12363663869824006
1.28,0.040062271434683126
1.281,-0.014839251476671096
1.282,0.27121112823582577
1.283,0.3679123944758702
1.284,-0.14069118652286972
1.285,-0.29936988606733345
1.286,-0.45575596030147425
1.287,0.23329909751126054
1.288,-0.27223145662291465
1.289,-0.6149654784482488
1.29,0.11657358135928618
1.291,0.7169981557923462
1.292,-0.06059979869121575
1.293,0.17064553289799816
1.294,-0.07055684406524702
1.295,-0.1296668959573428
1.296,0.18061729326681555
1.297,-0.16798406269409016
1.298,0.021439168992322573
1.299,0.06560764242130698
1.3,-0.20042713609291266
1.301,0.32851440429845225
1.302,0.006290598220624291
1.303,-0.14582184841035967
1.304,0.25605860470063724
1.305,-0.16954039453731118
1.306,0.10355999884025378
1.307,0.07816600044423433
1.308,0.38454719497871803
1.309,0.17331116930148396
1.31,-0.007508087623544058
1.311,0.21442819032259172
1.312,0.3582837394759434
1.313,0.08644139246806558
1.314,-0.09199986567650169
1.315,-0.49355086970504786
1.316,-0.41463975055212565
1.317,-0.17246911074389631
1.318,-0.2416321858770304
1.319,-0.08699309033312755
1.32,0.016994977469131953
1.321,0.18980952574451262
1.322,0.03762889181152236
1.323,0.226852192585353
1.324,0.1144479760725516
1.325,-0.49263996990616143
1.326,-0.18669496651611206
1.327,0.037675432721012
1.328,-0.30412989762308595
1.329,0.2108803184363561
1.33,0.4592252497031048
1.331,0.3347268560717026
1.332,-0.12281138650831125
1.333,0.36631614161749043
1.334,-0.050505414468883486
1.335,-0.2011257913354118
1.336,-0.2791264506917965
1.337,-0.17164260538393245
1.338,-0.17523157079161583
1.339,0.020223167275150507
1.34,0.0481721943149627
1.341,0.03181550548352108
1.342,0.18985997615315292
1.343,0.4380955818733969
1.344,0.37997189226191375
1.345,-0.34546939053497105
1.346,-0.6710706888410716
1.347,0.36119767280927667
1.348,-0.35128508429538285
1.349,-0.036527921130308234
1.35,-0.35103390781781013
1.351,-0.5714958307115016
1.352,0.10366029323218469
1.353,0.14684484865330016
1.354,-0.26805877184753213
1.355,-0.8773126876434729
1.356,-0.25897898610526005
1.357,0.03663950218326874
1.358,-0.5024519958614829
1.359,0.02410627649625425
1.36,-0.00459295475189749
1.361,0.2046891493178212
1.362,0.09465263575349682
1.363,-0.2110189828269734
1.364,0.4540771021288633
1.365,0.05244112809190898
1.366,0.08691428977653425
1.367,-0.19907868828446296
1.368,-0.07420615012820789
1.369,-0.2345391147705768
1.37,-0.051883817977032676
1.371,0.4826108446052093
1.372,-0.4703488681086569
1.373,-0.5649701188005183
1.374,0.34624544661856516
1.375,-0.16279710314555984
1.3760000000000001,-0.2958274732274891
1.377,0.23106970678132976
1.3780000000000001,-0.24046318715030532
1.379,0.5169012146265863
1.3800000000000001,0.20337776140178543
1.381,-0.11547172300621816
1.3820000000000001,0.7059709892089001
1.383,-0.10081277746350618
1.3840000000000001,0.31773426323230913
1.385,0.18978777412194758
1.3860000000000001,0.48562803844915386
1.387,0.5493550584555495
1.3880000000000001,0.06837976994897234
1.389,-0.1951236616663595
1.3900000000000001,0.1379916428817313
1.391,-0.23421631036312884
1.3920000000000001,0.5452376490287341
1.393,-0.03994110011267347
1.3940000000000001,-0.2047021170231493
1.395,-0.04459590824052747
1.3960000000000001,-0.49924353848842373
1.397,-0.37238591099068985
1.3980000000000001,0.3013456471540844
1.399,-0.22796998312891525
1.4000000000000001,-0.3140732948045793
1.401,0.19189752519568185
1.4020000000000001,0.41448977162815104
1.403,0.29658769263701407
1.4040000000000001,0.3939199573712613
1.405,-0.12703852657083825
1.4060000000000001,-0.33143754839303974
1.407,0.531301795024141
1.408,-0.03802542642339202
1.409,-0.04434820549902204
1.41,0.39845824255472156
1.411,0.13596730338270302
1.412,0.07798780639523581
1.413,0.5685990040328284
1.414,-0.28816112074355715
1.415,0.17835203842437114
1.416,-0.07800171416039012
1.417,-0.0003240157785152492
1.418,0.3997620026945099
1.419,0.12144902744939393
1.42,0.16148882371489026
1.421,0.35265390063043456
1.422,-0.05070729363361999
1.423,-0.17086120076420575
1.424,-0.21833710657679611
1.425,-0.4899069768128005
1.426,0.7119677906116124
1.427,-0.25006081027901195
1.428,-0.007597561846481152
1.429,-0.052142290529181984
1.43,0.09222200934273089
1.431,0.2138194643242907
1.432,0.19936352127867887
1.433,-0.25582493100817705
1.434,-0.14524216576543883
1.435,-0.015226014853510106
1.436,-0.16971298948458025
1.437,0.40130197336850415
1.438,0.08851396026222867
1.439,0.18956163637745
1.44,0.19886438060022202
1.441,0.3829438566830947
1.442,0.11308499284036054
1.443,-0.3081478849492591
1.444,0.21501203715530753
1.445,-0.09540706813754872
1.446,-0.06347935289541058
1.447,0.2568109050640222
1.448,0.4302634466593383
1.449,0.03728317245830935
1.45,0.09264990377969198
1.451,0.4797627839530751
1.452,0.013447428617322885
1.453,0.6996032348166209
1.454,0.07454724205994852
1.455,-0.6282288277467453
1.456,0.1308968347018447
1.457,0.033445816027338454
1.458,0.3281473009955752
1.459,0.17105270594349561
1.46,-0.04153679519513038
1.461,-0.3363877714493144
1.462,-0.003928451956560858
1.463,-0.17425443682529312
1.464,-0.07905138331190242
1.465,0.27657352132618285
1.466,0.5960770029349372
1.467,0.1993031583843865
1.468,-0.29998639338130595
1.469,0.1642824999035351
1.47,0.35898944599369464
1.471,-0.21383657073331427
1.472,-0.09898367523112116
1.473,-0.07649524101873718
1.474,-0.33057514555418777
1.475,0.09448413015315772
1.476,-0.1313900962118502
1.477,0.04495803373461553
1.478,-0.3250261785698756
1.479,-0.16213918953451706
1.48,0.216714407348331
1.481,-0.08094824619003149
1.482,0.5768676805992665
1.483,-0.03898915624688502
1.484,0.16251106935508125
1.485,0.37977724956192693
1.486,-0.3304040682503935
1.487,-0.44734094415673936
1.488,-0.3989183691417819
1.489,0.4096769304656442
1.49,-0.16555744376773254
1.491,0.7365580862629781
1.492,-0.22805280482646528
1.493,-0.02553630847838729
1.494,0.36752733414084754
1.495,0.5018278664477369
1.496,0.5233454213614046
1.497,0.28160816974044867
1.498,0.24844023251419137
1.499,0.14685638532286435
1.5,0.23350832284998876
1.5010000000000001,-0.13445401546106348
1.502,-0.1866811397974443
1.5030000000000001,0.07988936221421214
1.504,0.04405026487203627
1.5050000000000001,-0.035968414798182566
1.506,0.30402188586652956
1.5070000000000001,0.3674932620086446
1.508,0.08530059111680244
1.5090000000000001,0.47416072375407015
1.51,-0.34250673424005357
1.5110000000000001,-0.08899953722141636
1.512,-0.2738252214100884
1.5130000000000001,-0.6408626845594151
1.514,-0.119909857382326
1.5150000000000001,-0.13652425251498507
1.516,0.35892927134312397
1.5170000000000001,0.10834180592894127
1.518,-0.366034572528006
1.5190000000000001,0.5253260704627638
1.52,0.3663101086576069
1.5210000000000001,0.20553101047808464
1.522,-0.009166704425703491
1.5230000000000001,-0.20693007157954746
1.524,-0.0165563811918
1.5250000000000001,0.4266245859112558
1.526,0.6604815434098983
1.5270000000000001,0.5438747579191493
1.528,-0.08787630130663684
1.5290000000000001,-0.30498353054921506
1.53,0.04226587407336128
1.5310000000000001,-0.5614335091063544
1.532,0.03817178902618462
1.5330000000000001,-0.1251824753270998
1.534,-0.23491660218998822
1.5350000000000001,-0.5784109201800386
1.536,0.058974380341400776
1.537,-0.24071195133607
1.538,-0.40975357594233264
1.539,-0.8925803634219894
1.54,-0.008254471515192052
1.541,0.5625771784384156
1.542,0.55715628959361
1.543,-0.05622717753838634
1.544,-0.08555796647901892
1.545,0.2406322768225071
1.546,-0.20440998012697292
1.547,0.17143926938333703
1.548,0.28860260874465415
1.549,0.398981666602788
1.55,-0.030046222943989263
1.551,-0.09200382449058118
1.552,-0.3221733012562164
1.553,-0.3289658056494526
1.554,-0.16304931919997467
1.555,0.010209652044853426
1.556,0.17896973624045998
1.557,-0.32185538464159796
1.558,0.38902804545860853
1.559,-0.11223877975026737
1.56,-0.006410188304528493
1.561,-0.19326180430685122
1.562,-0.6684935528526352
1.563,0.3461153183458089
1.564,0.31615882075724633
1.565,0.015601732864535964
1.566,0.11520286679697678
1.567,0.23568346474872498
1.568,-0.40998523183671853
1.569,-0.12781410376639066
1.57,0.23827940388654684
1.571,-0.4071885263882696
1.572,0.029288854420737864
1.573,-0.4878762408245148
1.574,0.044823343100541924
1.575,-0.11069244468924505
1.576,-0.5796451964011666
1.577,0.26852010689965566
1.578,-0.2791559982686599
1.579,-0.2739774305418077
1.58,0.06017075916928305
1.581,0.3754929042661083
1.582,-0.245968020464269
1.583,0.09940565439188417
1.584,0.22375060172868752
1.585,0.30793168217894323
1.586,0.14803811821268165
1.587,-0.029206652287500273
1.588,-0.1894985409653699
1.589,0.056744864351406826
1.59,-0.3216417035956869
1.591,-0.907306844485875
1.592,0.07218941601805118
1.593,0.19027875288836318
1.594,-0.8039853822920686
1.595,-0.4029192114129812
1.596,0.09064062667204488
1.597,0.5363469414760159
1.598,-0.0525404129266245
1.599,-0.24930258180623577
1.6,-0.05486893233144832
1.601,0.4433646251819525
1.602,-0.13501072850811227
1.603,-0.1588559025575813
1.604,-0.04971740502509299
1.605,-0.1859985824776137
1.606,0.13190674642795341
1.607,0.5683052369783625
1.608,0.15570230716405187
1.609,-0.044804351200389836
1.61,-0.08754338067466588
1.611,-0.49985894204649317
1.612,0.20615440791489564
1.613,-0.10425285854133473
1.614,-0.14924962570670408
1.615,0.8579322703534582
1.616,-0.005479779119809236
1.617,-0.30643901446605026
1.618,-0.18668580409090701
1.619,0.3136320133215344
1.62,0.0339811231613309
1.621,-0.40058169405771493
1.622,0.33454720560181217
1.623,-0.11954152622420469
1.624,0.6570949844947798
1.625,0.4240144197143945
1.6260000000000001,-0.039090917068111686
1.627,0.4652066079580295
1.6280000000000001,0.0791351783874659
1.629,0.28673380197415893
1.6300000000000001,0.14541984518833626
1.631,-0.2848086959347615
1.6320000000000001,-0.2518434749244889
1.633,0.22808654583685217
1.6340000000000001,-0.195538251261478
1.635,-0.221094538972599
1.6360000000000001,-0.38164242543432164
1.637,0.046178020240542045
1.6380000000000001,0.5599789505437023
1.639,-0.35116157371377055
1.6400000000000001,0.007265837001832517
1.641,0.4545678660621272
1.6420000000000001,0.03488610785553487
1.643,0.21661323831241572
1.6440000000000001,-0.22361240681454853
1.645,0.22849212916229455
1.6460000000000001,0.03896237212814796
1.647,0.37662069814145577
1.6480000000000001,0.41499434069866736
1.649,0.8077707920430739
1.6500000000000001,0.17388995196406867
1.651,0.06683719553715255
1.6520000000000001,-0.0004632347560477451
1.653,-0.18685158728070142
1.6540000000000001,0.006439501408992257
1.655,-0.1886204230417088
1.6560000000000001,-0.04456735874862864
1.657,0.3143775612448971
1.6580000000000001,-0.36074129481313527
1.659,0.31106186890122284
1.6600000000000001,0.3951345202019625
1.661,-0.004518858659827256
1.6620000000000001,-0.5777779444733308
1.663,-0.10144489669083544
1.6640000000000001,0.484204015597851
1.665,0.09313958131033535
1.666,-0.20468501805895645
1.667,-0.07053077693097375
1.668,0.3109645331806189
1.669,0.19492176989790558
1.67,-0.07167962975091015
1.671,-0.1409490229819016
1.672,-0.17630596994239336
1.673,-0.3576247547870444
1.674,0.3895070552113181
1.675,-0.19669614076340197
1.676,0.2700419046181318
1.677,0.3754931161392433
1.678,0.24071474421514344
1.679,-0.16038779325290733
1.68,0.12111902710098361
1.681,0.02364301752021946
1.682,-0.21233203298979253
1.683,0.17820948395397393
1.684,-0.2586062857184267
1.685,0.4563038165384691
1.686,-0.044279537560000484
1.687,0.14124959619934452
1.688,0.14376488669308818
1.689,-0.046769792673729355
1.69,0.17600814044258273
1.691,-0.17337279642425063
1.692,0.20261066400792818
1.693,-0.48469560351152363
1.694,-0.05719177776559019
1.695,0.48167869971748545
1.696,-0.3952050490111867
1.697,-0.2842251905949488
1.698,0.0953938296684281
1.699,0.02297283514438452
1.7,0.10518902978206639
1.701,0.1776578384817913
1.702,0.24919496579777514
1.703,0.4138116520243654
1.704,0.21805124870806716
1.705,0.027622703614437263
1.706,0.296877761990334
1.707,0.6508662799060587
1.708,0.01898840131447522
1.709,-0.26145709196369654
1.71,0.3321242007860943
1.711,-0.06701604862358151
1.712,-0.7105793890334542
1.713,0.17332480370762865
1.714,-0.2557041074156934
1.715,-0.12715998469124823
1.716,0.004488447541189433
1.717,-0.02375179550377473
1.718,0.1540570199124637
1.719,-0.1615476106084499
1.72,0.1539317394528213
1.721,-0.046962303837674135
1.722,0.28042166949549335
1.723,0.2655119446414132
1.724,-0.18552595898386234
1.725,0.4257946348525096
1.726,-0.06568338190469915
1.727,0.3233190389218388
1.728,0.1689647192496512
1.729,0.5823568024760238
1.73,-0.06703979471155103
1.731,-0.13569673827295925
1.732,-0.06460440699557055
1.733,-0.17185563428777917
1.734,0.1448769189530991
1.735,-0.5848931825309763
1.736,-0.4112103773734218
1.737,-0.40124257591125384
1.738,0.22631375236282283
1.739,0.48228231233708935
1.74,-0.03133476556123577
1.741,-0.019744817519504215
1.742,0.0797941741632043
1.743,0.42946519021995305
1.744,-0.18310028862765662
1.745,0.17151069482043552
1.746,0.38766494056424483
1.747,0.23122995041944344
1.748,0.11565301020887378
1.749,0.3312155272076315
1.75,-0.8109696878997756
1.7510000000000001,0.1724608964217743
1.752,-0.25500123016747617
1.7530000000000001,-0.6300915684944323
1.754,0.05825512822797897
1.7550000000000001,0.31209756354888735
1.756,-0.13634020601782382
1.7570000000000001,0.20496066472339114
1.758,0.4249049521673512
1.7590000000000001,0.363572636637724
1.76,0.4919893588114214
1.7610000000000001,0.2535399467590646
1.762,0.08140861689972598
1.7630000000000001,-0.3996880441316559
1.764,0.02128690519053035
1.7650000000000001,-0.1529739785948575
1.766,0.7463884668788606
1.7670000000000001,0.028135955707790136
1.768,0.09573996726458901
1.7690000000000001,0.1963473122496315
1.77,0.013080733911733665
1.7710000000000001,0.47761361269172997
1.772,-0.24557333374958287
1.7730000000000001,-0.02251946286632789
1.774,-0.31784682733892905
1.7750000000000001,-0.4960067533662117
1.776,-0.27863637890109905
1.7770000000000001,-0.09201273855201536
1.778,-0.18756919258442217
1.7790000000000001,-0.23862799339964905
1.78,-0.42189523910154875
1.7810000000000001,0.00597002764888644
1.782,-0.39263758698005424
1.7830000000000001,0.30891848854438086
1.784,0.11983757750986525
1.7850000000000001,-0.3372654498394792
1.786,0.0023429285145546985
1.7870000000000001,-0.14474522223968256
1.788,0.15453087835499918
1.7890000000000001,0.43303683324443665
1.79,-0.5625517408937237
1.7910000000000001,0.0036061243067204915
1.792,-0.10681836389923766
1.793,0.12050032349764696
1.794,-0.0311466631582107
1.795,-0.3255907995216457
1.796,-0.1908218323294995
1.797,-0.31970945647853977
1.798,0.26402361635033356
1.799,-0.024508204835911644
1.8,0.5703572057259014
1.801,0.01270345529310659
1.802,-0.15374350484389418
1.803,-0.37321261834635605
1.804,-0.44583625124726634
1.805,-0.3752407829016469
1.806,0.17524364693295943
1.807,0.23351920640647383
1.808,-0.41557868538039316
1.809,0.2994131936603299
1.81,-0.14491831550502998
1.811,0.013136204158173011
1.812,0.4248876632473743
1.813,0.1881500953221681
1.814,-0.17566484600126647
1.815,-0.3673576676245862
1.816,-0.7406502720283062
1.817,-0.29664769521022033
1.818,-0.12211759687755601
1.819,-0.32705555758285154
1.82,-0.03937709012769436
1.821,0.053957264325121226
1.822,-0.00867826931317145
1.823,-0.11409907480954708
1.824,0.14570205321953475
1.825,0.2325821948708227
1.826,-0.23201407160333876
1.827,0.504181413361376
1.828,0.02920208554397003
1.829,0.03655658632095169
1.83,0.21246432697695977
1.831,0.03906313994156076
1.832,0.22716246494472228
1.833,0.005235550123050381
1.834,-0.2788368640216475
1.835,0.00845105756183051
1.836,-0.4382235138257139
1.837,-0.04833378770453862
1.838,-0.06874752242258765
1.839,-0.09333675661926032
1.84,-0.03856125343167295
1.841,-0.5336530142117921
1.842,-0.10583894709303807
1.843,0.10875516977983067
1.844,0.1430625692287359
1.845,-0.20830254227778744
1.846,0.4748180038889259
1.847,-0.17895075502685404
1.848,0.3496156853872621
1.849,0.15906000799900488
1.85,-0.1938681929531461
1.851,0.501691568345355
1.852,-0.41686957475619346
1.853,0.19484455264550485
1.854,0.20506904378337804
1.855,-0.3011860627229935
1.856,0.32263393838978255
1.857,-0.15591565381718264
1.858,0.027829563554715143
1.859,0.04719485219387656
1.86,-0.04029262244116023
1.861,0.2741441813854321
1.862,0.2968251413949125
1.863,-0.4436578925339592
1.864,0.4864077244929609
1.865,-0.3987475964107023
1.866,0.40486951293201007
1.867,0.41891324048577244
1.868,-0.26851140383531663
1.869,-0.09234258694888477
1.87,-0.33171140054578374
1.871,-0.09537800852411704
1.872,-0.15118881048497013
1.873,0.1529964602433076
1.874,0.2979869722063642
1.875,0.31870514323698684
1.8760000000000001,-0.26375605960300386
1.877,-0.14366826156084975
1.8780000000000001,-0.5638099828955287
1.879,-0.27266271938634834
1.8800000000000001,0.2894554899292392
1.881,0.5155765465019649
1.8820000000000001,-0.31152613633472975
1.883,-0.09683757830837454
1.8840000000000001,0.08718392454183985
1.885,0.18404834764588202
1.8860000000000001,-0.14777540434698028
1.887,0.20812001277671893
1.8880000000000001,-0.08337327889203028
1.889,0.026566018174009
1.8900000000000001,0.16388527440110898
1.891,-0.028975018494213058
1.8920000000000001,-0.1896942923872258
1.893,-0.11378464061524235
1.8940000000000001,-0.12161453939111821
1.895,-0.21100330896463831
1.8960000000000001,-0.1727444704296446
1.897,0.3986924517139224
1.8980000000000001,0.10949730915312617
1.899,-0.11954579484624187
1.9000000000000001,0.2090863213532205
1.901,-0.0692441474893096
1.9020000000000001,0.41071591650524675
1.903,0.1917943570969206
1.9040000000000001,0.06291500842824863
1.905,0.23431507774308324
1.9060000000000001,-0.37615719399103553
1.907,-0.25712854123544826
1.9080000000000001,-0.2993989766904703
1.909,0.0737846278666068
1.9100000000000001,0.5197544998455175
1.911,0.6384883444202973
1.9120000000000001,0.1326368052029737
1.913,0.06935164304583859
1.9140000000000001,-0.6354229718753386
1.915,-0.2628021399202065
1.9160000000000001,-0.3314407772019862
1.917,-0.2671559789128287
1.9180000000000001,-0.10922167080468408
1.919,-0.172528872746634
1.92,-0.5937899431127386
1.921,0.25527477627275147
1.922,-0.26304438249269857
1.923,0.1526757586708427
1.924,0.7173304525545051
1.925,-0.17581537747592701
1.926,-0.663980605194384
1.927,-0.004899567126538648
1.928,0.3890664157288194
1.929,0.618405935703675
1.93,-0.3688648783357216
1.931,0.11810806753345539
1.932,-0.1983716622632585
1.933,-0.11268620572873791
1.934,0.6981973524755942
1.935,-0.5508910985185459
1.936,-0.018983753181143204
1.937,0.05940625209213472
1.938,0.2669573722525552
1.939,-0.0015067533962292191
1.94,0.09241516185122618
1.941,-0.08659287078903723
1.942,0.13951660760278303
1.943,-0.022055983211726554
1.944,0.2815772185863312
1.945,-0.010883100813090213
1.946,0.2082357698001715
1.947,0.07212285533200234
1.948,0.39659360046090025
1.949,0.015483582360942192
1.95,-0.5319097404620589
1.951,0.34767475077669846
1.952,-0.33049821548803565
1.953,-0.2770316010321419
1.954,-0.27380403984256324
1.955,0.3123314279512452
1.956,-0.7358079158231245
1.957,0.8604228606605016
1.958,0.25803851749056483
1.959,0.0360699748012588
1.96,-0.01646820018488121
1.961,0.11656792189479512
1.962,0.21511525374305057
1.963,0.27446637522251244
1.964,0.26178699143054984
1.965,0.12687420437657465
1.966,0.03590412553731841
1.967,0.03551971434143692
1.968,0.0003060411234472593
1.969,0.37103272849760943
1.97,0.17806701668425493
1.971,-0.913018289836781
1.972,0.13799170772968006
